group,id,course,semester,grade
1,229,Combat Tactics and Self-Defense,2,10
1,229,Combat Tactics and Self-Defense,2,11
1,229,Combat Tactics and Self-Defense,2,12
1,229,Combat Tactics and Self-Defense,2,13
1,229,Combat Tactics and Self-Defense,2,14
1,229,Community Building and Social Organization,1,10
1,229,Community Building and Social Organization,1,8
1,229,Community Building and Social Organization,1,9
1,229,Community Building and Social Organization,1,12
1,229,Mechanical Engineering and Vehicle Repair,1,10
1,229,Mechanical Engineering and Vehicle Repair,1,10
1,229,Mechanical Engineering and Vehicle Repair,1,10
1,229,Mechanical Engineering and Vehicle Repair,1,11
1,229,Mechanical Engineering and Vehicle Repair,1,9
1,229,Moral Philosophy and Ethical Decision-Making,2,8
1,229,Moral Philosophy and Ethical Decision-Making,2,9
1,229,Moral Philosophy and Ethical Decision-Making,2,8
1,229,Moral Philosophy and Ethical Decision-Making,2,10
1,229,Moral Philosophy and Ethical Decision-Making,2,10
1,229,Moral Philosophy and Ethical Decision-Making,2,8
1,229,Post-Apocalyptic History and Archaeology,1,10.5
1,229,Post-Apocalyptic History and Archaeology,1,7.5
1,229,Post-Apocalyptic History and Archaeology,1,7
1,229,Radiation Ecology and Environmental Science,2,20
1,229,Radiation Ecology and Environmental Science,2,12.5
1,229,Radiation Ecology and Environmental Science,2,13.5
1,229,Radiation Ecology and Environmental Science,2,13
1,229,Radiation Ecology and Environmental Science,2,14.5
1,229,Radiation Ecology and Environmental Science,2,15
1,229,Renewable Energy and Sustainable Living,2,17.8
1,229,Renewable Energy and Sustainable Living,2,14.5
1,229,Renewable Energy and Sustainable Living,2,12.8
1,229,Renewable Energy and Sustainable Living,2,14.3
1,229,Renewable Energy and Sustainable Living,2,17.7
1,229,Renewable Energy and Sustainable Living,2,10.1
1,229,Renewable Energy and Sustainable Living,2,12.2
1,229,Scavenging and Resource Management,2,7
1,229,Scavenging and Resource Management,2,8
1,229,Scavenging and Resource Management,2,9
1,229,Scavenging and Resource Management,2,8
1,229,Survival Skills and Wilderness Medicine,1,12.5
1,229,Survival Skills and Wilderness Medicine,1,13
1,229,Survival Skills and Wilderness Medicine,1,12.5
1,259,Art and Expression in a Post-Apocalyptic World,1,10.4
1,259,Art and Expression in a Post-Apocalyptic World,1,8.7
1,259,Art and Expression in a Post-Apocalyptic World,1,10.2
1,259,Art and Expression in a Post-Apocalyptic World,1,10.5
1,259,Art and Expression in a Post-Apocalyptic World,1,7.3
1,259,Art and Expression in a Post-Apocalyptic World,1,12.4
1,259,Art and Expression in a Post-Apocalyptic World,1,6.8
1,259,Art and Expression in a Post-Apocalyptic World,1,8.6
1,259,Art and Expression in a Post-Apocalyptic World,1,9.8
1,259,Combat Tactics and Self-Defense,2,8
1,259,Combat Tactics and Self-Defense,2,12
1,259,Combat Tactics and Self-Defense,2,16
1,259,Combat Tactics and Self-Defense,2,14
1,259,Combat Tactics and Self-Defense,2,14
1,259,Combat Tactics and Self-Defense,2,18
1,259,Combat Tactics and Self-Defense,2,11
1,259,Community Building and Social Organization,1,6
1,259,Community Building and Social Organization,1,8
1,259,Community Building and Social Organization,1,5
1,259,Community Building and Social Organization,1,9
1,259,Mechanical Engineering and Vehicle Repair,1,11
1,259,Mechanical Engineering and Vehicle Repair,1,12
1,259,Mechanical Engineering and Vehicle Repair,1,11
1,259,Mechanical Engineering and Vehicle Repair,1,8
1,259,Mechanical Engineering and Vehicle Repair,1,11
1,259,Moral Philosophy and Ethical Decision-Making,2,9
1,259,Moral Philosophy and Ethical Decision-Making,2,7
1,259,Moral Philosophy and Ethical Decision-Making,2,10
1,259,Moral Philosophy and Ethical Decision-Making,2,10
1,259,Moral Philosophy and Ethical Decision-Making,2,8
1,259,Moral Philosophy and Ethical Decision-Making,2,8
1,259,Post-Apocalyptic History and Archaeology,1,9.5
1,259,Post-Apocalyptic History and Archaeology,1,10.5
1,259,Post-Apocalyptic History and Archaeology,1,8.5
1,259,Radiation Ecology and Environmental Science,2,16.5
1,259,Radiation Ecology and Environmental Science,2,15.5
1,259,Radiation Ecology and Environmental Science,2,9.5
1,259,Radiation Ecology and Environmental Science,2,16
1,259,Radiation Ecology and Environmental Science,2,13
1,259,Radiation Ecology and Environmental Science,2,10
1,259,Renewable Energy and Sustainable Living,2,13.8
1,259,Renewable Energy and Sustainable Living,2,8
1,259,Renewable Energy and Sustainable Living,2,13.7
1,259,Renewable Energy and Sustainable Living,2,14.6
1,259,Renewable Energy and Sustainable Living,2,15.5
1,259,Renewable Energy and Sustainable Living,2,14.6
1,259,Renewable Energy and Sustainable Living,2,16.7
1,259,Scavenging and Resource Management,2,9
1,259,Scavenging and Resource Management,2,8
1,259,Scavenging and Resource Management,2,6
1,259,Scavenging and Resource Management,2,7
1,259,Survival Skills and Wilderness Medicine,1,11.5
1,259,Survival Skills and Wilderness Medicine,1,14
1,259,Survival Skills and Wilderness Medicine,1,16
1,259,Survival Skills and Wilderness Medicine,1,13
1,289,Art and Expression in a Post-Apocalyptic World,1,12
1,289,Art and Expression in a Post-Apocalyptic World,1,6.3
1,289,Art and Expression in a Post-Apocalyptic World,1,7.2
1,289,Art and Expression in a Post-Apocalyptic World,1,8.8
1,289,Art and Expression in a Post-Apocalyptic World,1,9.8
1,289,Art and Expression in a Post-Apocalyptic World,1,9.9
1,289,Art and Expression in a Post-Apocalyptic World,1,8.6
1,289,Art and Expression in a Post-Apocalyptic World,1,8.8
1,289,Art and Expression in a Post-Apocalyptic World,1,9.8
1,289,Combat Tactics and Self-Defense,2,10
1,289,Combat Tactics and Self-Defense,2,11
1,289,Combat Tactics and Self-Defense,2,12
1,289,Combat Tactics and Self-Defense,2,9
1,289,Combat Tactics and Self-Defense,2,16
1,289,Combat Tactics and Self-Defense,2,14
1,289,Combat Tactics and Self-Defense,2,14
1,289,Community Building and Social Organization,1,8
1,289,Community Building and Social Organization,1,6
1,289,Community Building and Social Organization,1,9
1,289,Community Building and Social Organization,1,9
1,289,Mechanical Engineering and Vehicle Repair,1,12
1,289,Mechanical Engineering and Vehicle Repair,1,9
1,289,Mechanical Engineering and Vehicle Repair,1,8
1,289,Mechanical Engineering and Vehicle Repair,1,10
1,289,Mechanical Engineering and Vehicle Repair,1,9
1,289,Moral Philosophy and Ethical Decision-Making,2,8
1,289,Moral Philosophy and Ethical Decision-Making,2,8
1,289,Moral Philosophy and Ethical Decision-Making,2,12
1,289,Moral Philosophy and Ethical Decision-Making,2,8
1,289,Moral Philosophy and Ethical Decision-Making,2,10
1,289,Moral Philosophy and Ethical Decision-Making,2,10
1,289,Post-Apocalyptic History and Archaeology,1,7.5
1,289,Post-Apocalyptic History and Archaeology,1,7.5
1,289,Post-Apocalyptic History and Archaeology,1,2.5
1,289,Radiation Ecology and Environmental Science,2,14
1,289,Radiation Ecology and Environmental Science,2,17.5
1,289,Radiation Ecology and Environmental Science,2,17
1,289,Radiation Ecology and Environmental Science,2,10.5
1,289,Radiation Ecology and Environmental Science,2,18
1,289,Radiation Ecology and Environmental Science,2,10.5
1,289,Renewable Energy and Sustainable Living,2,17
1,289,Renewable Energy and Sustainable Living,2,12.5
1,289,Renewable Energy and Sustainable Living,2,14.8
1,289,Renewable Energy and Sustainable Living,2,12.6
1,289,Renewable Energy and Sustainable Living,2,11.2
1,289,Renewable Energy and Sustainable Living,2,7.8
1,289,Renewable Energy and Sustainable Living,2,15.8
1,289,Scavenging and Resource Management,2,8
1,289,Scavenging and Resource Management,2,8
1,289,Scavenging and Resource Management,2,7
1,289,Scavenging and Resource Management,2,8
1,289,Survival Skills and Wilderness Medicine,1,13.5
1,289,Survival Skills and Wilderness Medicine,1,12.5
1,289,Survival Skills and Wilderness Medicine,1,13.5
1,289,Survival Skills and Wilderness Medicine,1,12.5
1,309,Art and Expression in a Post-Apocalyptic World,1,7
1,309,Art and Expression in a Post-Apocalyptic World,1,10.2
1,309,Art and Expression in a Post-Apocalyptic World,1,11.5
1,309,Art and Expression in a Post-Apocalyptic World,1,9.8
1,309,Art and Expression in a Post-Apocalyptic World,1,9.6
1,309,Art and Expression in a Post-Apocalyptic World,1,9.8
1,309,Art and Expression in a Post-Apocalyptic World,1,9.4
1,309,Art and Expression in a Post-Apocalyptic World,1,7.9
1,309,Combat Tactics and Self-Defense,2,13
1,309,Combat Tactics and Self-Defense,2,13
1,309,Combat Tactics and Self-Defense,2,10
1,309,Combat Tactics and Self-Defense,2,11
1,309,Combat Tactics and Self-Defense,2,11
1,309,Combat Tactics and Self-Defense,2,13
1,309,Combat Tactics and Self-Defense,2,15
1,309,Community Building and Social Organization,1,8
1,309,Community Building and Social Organization,1,8
1,309,Community Building and Social Organization,1,11
1,309,Community Building and Social Organization,1,9
1,309,Mechanical Engineering and Vehicle Repair,1,10
1,309,Mechanical Engineering and Vehicle Repair,1,12
1,309,Mechanical Engineering and Vehicle Repair,1,9
1,309,Mechanical Engineering and Vehicle Repair,1,9
1,309,Mechanical Engineering and Vehicle Repair,1,10
1,309,Moral Philosophy and Ethical Decision-Making,2,11
1,309,Moral Philosophy and Ethical Decision-Making,2,12
1,309,Moral Philosophy and Ethical Decision-Making,2,8
1,309,Moral Philosophy and Ethical Decision-Making,2,9
1,309,Moral Philosophy and Ethical Decision-Making,2,7
1,309,Moral Philosophy and Ethical Decision-Making,2,8
1,309,Post-Apocalyptic History and Archaeology,1,9.5
1,309,Post-Apocalyptic History and Archaeology,1,9.5
1,309,Post-Apocalyptic History and Archaeology,1,13
1,309,Radiation Ecology and Environmental Science,2,12
1,309,Radiation Ecology and Environmental Science,2,10
1,309,Radiation Ecology and Environmental Science,2,17
1,309,Radiation Ecology and Environmental Science,2,15
1,309,Radiation Ecology and Environmental Science,2,17.5
1,309,Radiation Ecology and Environmental Science,2,9.5
1,309,Renewable Energy and Sustainable Living,2,18.8
1,309,Renewable Energy and Sustainable Living,2,11.2
1,309,Renewable Energy and Sustainable Living,2,12.3
1,309,Renewable Energy and Sustainable Living,2,13.5
1,309,Renewable Energy and Sustainable Living,2,8.1
1,309,Renewable Energy and Sustainable Living,2,10.1
1,309,Renewable Energy and Sustainable Living,2,10.8
1,309,Scavenging and Resource Management,2,8
1,309,Scavenging and Resource Management,2,8
1,309,Scavenging and Resource Management,2,8
1,309,Scavenging and Resource Management,2,6
1,309,Survival Skills and Wilderness Medicine,1,13.5
1,309,Survival Skills and Wilderness Medicine,1,13
1,309,Survival Skills and Wilderness Medicine,1,14
1,309,Survival Skills and Wilderness Medicine,1,12.5
1,329,Art and Expression in a Post-Apocalyptic World,1,10.2
1,329,Art and Expression in a Post-Apocalyptic World,1,11.3
1,329,Art and Expression in a Post-Apocalyptic World,1,9.6
1,329,Art and Expression in a Post-Apocalyptic World,1,10
1,329,Art and Expression in a Post-Apocalyptic World,1,13.1
1,329,Art and Expression in a Post-Apocalyptic World,1,8.5
1,329,Art and Expression in a Post-Apocalyptic World,1,9.9
1,329,Art and Expression in a Post-Apocalyptic World,1,12.9
1,329,Combat Tactics and Self-Defense,2,15
1,329,Combat Tactics and Self-Defense,2,15
1,329,Combat Tactics and Self-Defense,2,15
1,329,Combat Tactics and Self-Defense,2,13
1,329,Combat Tactics and Self-Defense,2,11
1,329,Combat Tactics and Self-Defense,2,15
1,329,Combat Tactics and Self-Defense,2,12
1,329,Community Building and Social Organization,1,8
1,329,Community Building and Social Organization,1,12
1,329,Community Building and Social Organization,1,8
1,329,Community Building and Social Organization,1,9
1,329,Mechanical Engineering and Vehicle Repair,1,12
1,329,Mechanical Engineering and Vehicle Repair,1,10
1,329,Mechanical Engineering and Vehicle Repair,1,9
1,329,Mechanical Engineering and Vehicle Repair,1,7
1,329,Mechanical Engineering and Vehicle Repair,1,11
1,329,Moral Philosophy and Ethical Decision-Making,2,14
1,329,Moral Philosophy and Ethical Decision-Making,2,6
1,329,Moral Philosophy and Ethical Decision-Making,2,7
1,329,Moral Philosophy and Ethical Decision-Making,2,8
1,329,Moral Philosophy and Ethical Decision-Making,2,7
1,329,Moral Philosophy and Ethical Decision-Making,2,6
1,329,Post-Apocalyptic History and Archaeology,1,5
1,329,Post-Apocalyptic History and Archaeology,1,11.5
1,329,Post-Apocalyptic History and Archaeology,1,7.5
1,329,Radiation Ecology and Environmental Science,2,12.5
1,329,Radiation Ecology and Environmental Science,2,12
1,329,Radiation Ecology and Environmental Science,2,16.5
1,329,Radiation Ecology and Environmental Science,2,10.5
1,329,Radiation Ecology and Environmental Science,2,17.5
1,329,Renewable Energy and Sustainable Living,2,13.3
1,329,Renewable Energy and Sustainable Living,2,13.9
1,329,Renewable Energy and Sustainable Living,2,13.6
1,329,Renewable Energy and Sustainable Living,2,19.1
1,329,Renewable Energy and Sustainable Living,2,14.7
1,329,Renewable Energy and Sustainable Living,2,14.1
1,329,Renewable Energy and Sustainable Living,2,9.2
1,329,Scavenging and Resource Management,2,5
1,329,Scavenging and Resource Management,2,6
1,329,Scavenging and Resource Management,2,6
1,329,Scavenging and Resource Management,2,6
1,329,Survival Skills and Wilderness Medicine,1,12.5
1,329,Survival Skills and Wilderness Medicine,1,13
1,329,Survival Skills and Wilderness Medicine,1,12.5
1,329,Survival Skills and Wilderness Medicine,1,14.5
1,398,Art and Expression in a Post-Apocalyptic World,1,9.4
1,398,Art and Expression in a Post-Apocalyptic World,1,10.9
1,398,Art and Expression in a Post-Apocalyptic World,1,9.9
1,398,Art and Expression in a Post-Apocalyptic World,1,8.1
1,398,Art and Expression in a Post-Apocalyptic World,1,8.5
1,398,Art and Expression in a Post-Apocalyptic World,1,10.8
1,398,Art and Expression in a Post-Apocalyptic World,1,9
1,398,Art and Expression in a Post-Apocalyptic World,1,8.2
1,398,Combat Tactics and Self-Defense,2,13
1,398,Combat Tactics and Self-Defense,2,13
1,398,Combat Tactics and Self-Defense,2,16
1,398,Combat Tactics and Self-Defense,2,15
1,398,Combat Tactics and Self-Defense,2,14
1,398,Combat Tactics and Self-Defense,2,15
1,398,Community Building and Social Organization,1,8
1,398,Community Building and Social Organization,1,9
1,398,Community Building and Social Organization,1,10
1,398,Community Building and Social Organization,1,9
1,398,Mechanical Engineering and Vehicle Repair,1,9
1,398,Mechanical Engineering and Vehicle Repair,1,10
1,398,Mechanical Engineering and Vehicle Repair,1,11
1,398,Mechanical Engineering and Vehicle Repair,1,10
1,398,Mechanical Engineering and Vehicle Repair,1,8
1,398,Moral Philosophy and Ethical Decision-Making,2,6
1,398,Moral Philosophy and Ethical Decision-Making,2,7
1,398,Moral Philosophy and Ethical Decision-Making,2,9
1,398,Moral Philosophy and Ethical Decision-Making,2,9
1,398,Moral Philosophy and Ethical Decision-Making,2,11
1,398,Moral Philosophy and Ethical Decision-Making,2,7
1,398,Post-Apocalyptic History and Archaeology,1,9
1,398,Post-Apocalyptic History and Archaeology,1,6
1,398,Post-Apocalyptic History and Archaeology,1,12
1,398,Radiation Ecology and Environmental Science,2,13.5
1,398,Radiation Ecology and Environmental Science,2,17.5
1,398,Radiation Ecology and Environmental Science,2,13
1,398,Radiation Ecology and Environmental Science,2,15
1,398,Radiation Ecology and Environmental Science,2,14.5
1,398,Radiation Ecology and Environmental Science,2,13.5
1,398,Renewable Energy and Sustainable Living,2,9.4
1,398,Renewable Energy and Sustainable Living,2,14.6
1,398,Renewable Energy and Sustainable Living,2,20
1,398,Renewable Energy and Sustainable Living,2,12.4
1,398,Renewable Energy and Sustainable Living,2,14.9
1,398,Renewable Energy and Sustainable Living,2,14.5
1,398,Renewable Energy and Sustainable Living,2,11.1
1,398,Scavenging and Resource Management,2,8
1,398,Scavenging and Resource Management,2,8
1,398,Scavenging and Resource Management,2,6
1,398,Scavenging and Resource Management,2,8
1,398,Survival Skills and Wilderness Medicine,1,12
1,398,Survival Skills and Wilderness Medicine,1,14
1,398,Survival Skills and Wilderness Medicine,1,13
1,398,Survival Skills and Wilderness Medicine,1,13.5
1,414,Art and Expression in a Post-Apocalyptic World,1,8.7
1,414,Art and Expression in a Post-Apocalyptic World,1,9.4
1,414,Art and Expression in a Post-Apocalyptic World,1,4.1
1,414,Art and Expression in a Post-Apocalyptic World,1,11.4
